origem_latitude,origem_longitude,dest_realizado_latitude,dest_realizado_longitude,distancia_text,distancia_value,duracao_text_Google,duracao_value_Google,endereco_origem,endereco_destino
-23.922774,-46.318757,-23.931667,-46.365,41.0 km,40996.0,46 mins,2781.0,"Unnamed Road, Santos - SP, Brazil","Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil"
-19.375669,-43.57543,-3.029735,-60.041227,"4,030 km",4029723.0,2 days 8 hours,203267.0,"Jaboticatubas, MG, 35830-000, Brazil","Av Santos Dumont - Tarumã, Manaus - AM, 69049, Brazil"
-23.223612,-45.861625,-2.029735,-60.041227,"4,065 km",4064885.0,2 days 8 hours,199986.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Unnamed Road - Urubuí, Pres. Figueiredo - AM, 69735-000, Brazil"
-26.880534,-48.649086,-23.927778,-46.371111,594 km,594032.0,7 hours 42 mins,27691.0,"R. Manoel Leopoldo Rocha, 531 - Meia Praia, Navegantes - SC, 88375-000, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-20.328141,-40.329577,-23.425529,-46.487609,932 km,931673.0,12 hours 14 mins,44028.0,"Av. Capuaba, 21 - Ataíde, Vila Velha - ES, 29119-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-21.852979,-41.02189,-22.895512,-43.183987,321 km,320961.0,4 hours 35 mins,16509.0,"Pipeiras, São João da Barra - RJ, 28200, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-22.22338,-45.873405,-23.927778,-46.371111,270 km,269924.0,3 hours 48 mins,13689.0,"Rod. Fernão Dias, 848 - Ipiranga, Pouso Alegre - MG, 07053-171, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.9475,-46.277222,-23.008442,-47.144659,184 km,183803.0,2 hours 24 mins,8623.0,"R. Brg. Eduardo Gomes, 1300 - Vila Aurea (Vicente De Carvalh, Guarujá - SP, 11460-410, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.957539,-46.275117,-23.927222,-46.334722,44.2 km,44200.0,44 mins,2632.0,"R. Brg. Eduardo Gomes, 2129 - Sítio Paecara (Vicente de Carvalho), Guarujá - SP, 11460-410, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-23.494815,-46.843764,-23.9475,-46.277222,115 km,114548.0,1 hour 45 mins,6318.0,"Alameda Amazonas, 330 - Alphaville Industrial, Barueri - SP, 06454-070, Brazil","R. Brg. Eduardo Gomes, 1300 - Vila Aurea (Vicente De Carvalh, Guarujá - SP, 11460-410, Brazil"
-23.425529,-46.487609,-23.926389,-46.341944,105 km,105028.0,1 hour 44 mins,6263.0,"R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-26.242207,-48.638987,-25.505405,-48.517371,174 km,173829.0,3 hours 11 mins,11437.0,"R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil","Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil"
-23.924157,-46.386852,-23.922774,-46.318757,36.5 km,36476.0,44 mins,2663.0,"Av. Ver. Alfredo das Neves, 2331a - Alemoa, Santos - SP, 11095-510, Brazil","Unnamed Road, Santos - SP, Brazil"
-19.925639,-44.050901,-23.922774,-46.318757,660 km,659672.0,8 hours 42 mins,31346.0,"Av. Ápio Cardoso, 20 - Cincao, Contagem - MG, 32371-615, Brazil","Unnamed Road, Santos - SP, Brazil"
-22.773508,-43.409072,-23.008442,-47.144659,486 km,485965.0,5 hours 56 mins,21377.0,"Rod. Pres. Dutra, 10501 - Rocha Sobrinho, Mesquita - RJ, 26551-200, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-21.640186,-43.456678,-22.930628,-43.838309,249 km,249489.0,3 hours 18 mins,11872.0,"Unidade Territorial VII - Juiz de Fora, MG, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-3.712706,-38.474235,-3.580134,-38.847904,64.5 km,64462.0,1 hour 22 mins,4913.0,"Porto de Fortaleza - Av. Vicente de Castro - Cais do Porto, Fortaleza - CE, Brazil","Unnamed Road - Pecém, São Gonçalo do Amarante - CE, 62670-000, Brazil"
-3.549535,-38.819589,-32.030602,-52.094417,"4,299 km",4298601.0,2 days 9 hours,204740.0,"R. Parteira Francisca, 126 - Pecém, São Gonçalo do Amarante - CE, 62670-000, Brazil","R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil"
-25.505405,-48.517371,-25.517412,-49.321523,102 km,101612.0,1 hour 29 mins,5354.0,"Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil","Rua José Rodrigues Pinheiro, 2590 - Capão Raso, Curitiba - PR, 81170-200, Brazil"
-21.640186,-43.456678,-25.511146,-54.565616,"1,524 km",1524084.0,19 hours 9 mins,68952.0,"Unidade Territorial VII - Juiz de Fora, MG, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-23.74841,-46.583398,-23.927222,-46.334722,51.1 km,51063.0,49 mins,2924.0,"Estr. Assumpta Sabatini Rossi, 170 - Batistini, São Bernardo do Campo - SP, 09842-000, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-25.563829,-49.169391,-23.008442,-47.144659,481 km,481293.0,6 hours 5 mins,21893.0,"R. Ângelo Costa, 140 A - Costeira, São José dos Pinhais - PR, 83015-212, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.538573,-46.755232,-23.927222,-46.334722,82.5 km,82549.0,1 hour 19 mins,4716.0,"Av. Pres. Altíno, 1925 - Jaguaré, São Paulo - SP, 05323-002, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-3.77834,-38.534974,-5.764685,-35.375289,518 km,517623.0,6 hours 58 mins,25096.0,"Ac. Público - Aeroporto, Fortaleza - CE, 60741-900, Brazil","Terminal do Aeroporto - Av. Dr. Ruy Pereira dos Santos, 3100 - Aeroporto, São Gonçalo do Amarante - RN, 59290-000, Brazil"
-27.573619,-54.672925,-32.030602,-52.094417,661 km,661472.0,9 hours 29 mins,34149.0,"RS-344, 102, Porto Mauá - RS, 98947-000, Brazil","R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil"
-19.375669,-43.57543,-23.927778,-46.371111,742 km,741539.0,10 hours 15 mins,36886.0,"Jaboticatubas, MG, 35830-000, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-20.22563,-40.259651,-20.328086,-40.309449,20.6 km,20573.0,37 mins,2199.0,"Av. Pres. Vargas, 7 - S Geraldo, Serra - ES, 29163-412, Brazil","Rua Beira Mar, 262 - Glória, Vila Velha - ES, 29120-755, Brazil"
-22.842349,-47.150053,-23.927222,-46.334722,183 km,183363.0,2 hours 27 mins,8830.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil"
-29.78823,-52.407895,-23.008442,-47.144659,"1,352 km",1351769.0,16 hours 30 mins,59418.0,"Avenida Felisberto Bandeira de Morais - JTI Kannenberg - Santa Cruz do Sul, RS, 96640-000, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.949724,-46.313,-23.927778,-46.371111,21.5 km,21548.0,26 mins,1535.0,"Av. Eduardo Pereira Guinle, 22 - Docas, Santos - SP, 11013-250, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-16.632042,-49.228669,-23.922908,-46.353124,981 km,980891.0,12 hours 19 mins,44323.0,"Av. Santos Dumont Q Area, 915 - Santa Genoveva, Goiânia - GO, 74672-420, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.425529,-46.487609,-23.962603,-46.297071,113 km,113042.0,1 hour 57 mins,7016.0,"R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-26.884009,-48.725901,-26.950575,-48.750261,14.7 km,14672.0,14 mins,839.0,"BR 101 KM 116,8 - Salseiros, Itajaí - SC, 88311-601, Brazil","R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil"
-26.241231,-48.879787,-25.511146,-54.565616,758 km,758237.0,10 hours 13 mins,36764.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-26.883894,-48.708655,-26.242207,-48.638987,89.4 km,89425.0,1 hour 23 mins,4989.0,"Av. Teporti - Cordeiros, Itajaí - SC, 88311-460, Brazil","R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil"
-23.008442,-47.144659,-23.924656,-46.345949,167 km,166617.0,2 hours 16 mins,8173.0,"Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil","Av. Eng. Antônio Alves Freire, 85 - Alemoa, Santos - SP, 11010-270, Brazil"
-26.236922,-48.589707,-26.904543,-48.656028,99.2 km,99208.0,1 hour 39 mins,5926.0,"R. Rod. Duque de Caxias, 3302 - Reta, São Francisco do Sul - SC, 89240-000, Brazil","R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil"
-8.128981,-34.918344,-23.008442,-47.144659,"2,649 km",2649391.0,1 day 13 hours,132250.0,"Terminal de Cargas Azul Recife - Praça Min. Salgado Filho - Imbiribeira, Recife - PE, 51210-902, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.425529,-46.487609,-23.928333,-46.369167,102 km,101667.0,1 hour 37 mins,5797.0,"R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-18.186518,-48.30697,-23.008442,-47.144659,665 km,664506.0,8 hours 22 mins,30148.0,"Unnamed Road, Nova Aurora - GO, 75750-000, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.667999,-43.246138,-23.425529,-46.487609,417 km,417145.0,5 hours 8 mins,18462.0,"R. Mozart, 58 - Saracuruna, Duque de Caxias - RJ, 25212-570, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-2.583208,-44.236233,-3.77834,-38.534974,896 km,895614.0,12 hours 40 mins,45620.0,"Sao Luiz International Airport (SLZ) - Marechal Cunha Machado - Av. dos Libaneses, 3503 - Tirirical, São Luís - MA, 65056-480, Brazil","Ac. Público - Aeroporto, Fortaleza - CE, 60741-900, Brazil"
-23.924708,-46.381495,-23.922908,-46.353124,5.2 km,5214.0,15 mins,906.0,"Av. Ver. Alfredo das Neves, 1830 - Alemoa, Santos - SP, 11095-510, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.538573,-46.755232,-23.947927,-46.315956,90.3 km,90344.0,1 hour 31 mins,5437.0,"Av. Pres. Altíno, 1925 - Jaguaré, São Paulo - SP, 05323-002, Brazil","Av. Álvaro Fontes, 17 - Docas, Santos - SP, 11013-720, Brazil"
-23.84741,-46.397732,-23.962603,-46.297071,29.0 km,28952.0,36 mins,2141.0,"Rod. Cônego Domênico Rangoni, km 264 - Raiz da Serra, Cubatão - SP, 11505, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-26.241231,-48.879787,-23.926389,-46.341944,513 km,512740.0,6 hours 46 mins,24366.0,"Perini 2 - Centro (Pirabeiraba), Joinville - SC, 89219, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.949724,-46.313,-23.922908,-46.353124,7.6 km,7648.0,19 mins,1143.0,"Av. Eduardo Pereira Guinle, 22 - Docas, Santos - SP, 11013-250, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-20.227518,-40.368443,-22.895512,-43.183987,521 km,521208.0,7 hours 14 mins,26036.0,"Estr. Trilho do Trem p/ BR 101 - Padre Mathias, Cariacica - ES, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-28.234812,-48.667916,-26.242207,-48.638987,258 km,257881.0,3 hours 28 mins,12494.0,"R. A, 55 - Village, Imbituba - SC, 88780-000, Brazil","R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil"
-22.667999,-43.296503,-23.008442,-47.144659,501 km,500543.0,6 hours 0 mins,21628.0,"Estr. São Lourenço, 1201 - Figueira, Duque de Caxias - RJ, 25243-150, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-3.77834,-38.534974,-23.008442,-47.144659,"2,866 km",2866152.0,1 day 15 hours,140594.0,"Ac. Público - Aeroporto, Fortaleza - CE, 60741-900, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-29.715709,-51.111095,-29.894283,-51.173923,26.3 km,26267.0,30 mins,1801.0,"Estr. Leopoldo Petri, 255 - Santo Afonso, Novo Hamburgo - RS, 93425-320, Brazil","Av. Armando Fajardo, 11 - Igara, Canoas - RS, 92410-040, Brazil"
-23.922774,-46.318757,-23.851501,-46.381161,22.1 km,22071.0,28 mins,1702.0,"Unnamed Road, Santos - SP, Brazil","Av. Engenheiro Plínio de Queirós, 29 - Piaçaguera, Cubatão - SP, 11570, Brazil"
-22.812647,-43.27387,-23.425529,-46.487609,411 km,411049.0,5 hours 1 min,18046.0,"Rua do Alho, 1129B - Penha Circular, Rio de Janeiro - RJ, 21011-000, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-23.642804,-46.325548,-23.928333,-46.369167,64.9 km,64929.0,1 hour 11 mins,4264.0,"R. José Augusto Dos Santos, 116 - Parque Palmeiras, Suzano - SP, 08630-565, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.851501,-46.381161,-23.931667,-46.365,21.8 km,21841.0,23 mins,1399.0,"Av. Engenheiro Plínio de Queirós, 29 - Piaçaguera, Cubatão - SP, 11570, Brazil","Tv. São Jorge, 710 - Chico de Paula, Santos - SP, 11085-405, Brazil"
-23.924708,-46.381495,-23.922774,-46.318757,35.8 km,35776.0,43 mins,2553.0,"Av. Ver. Alfredo das Neves, 1830 - Alemoa, Santos - SP, 11095-510, Brazil","Unnamed Road, Santos - SP, Brazil"
-12.9708,-38.5139,-22.930628,-43.838309,"1,677 km",1676948.0,1 day 1 hour,90253.0,"Av. da França, 1553 - Comercio, Salvador - BA, 40010-000, Brasil, Salvador - BA, 40301-155, Brazil","Sepetiba Tecon - Estrada Prefeito Wilson Pedro Francisco, s/n - Ilha da Madeira, Itaguaí - RJ, 23826-600, Brazil"
-26.129881,-48.62656,-23.008442,-47.144659,592 km,592199.0,7 hours 37 mins,27449.0,"Estrada José Alves, 721 Jaguaruna |, Itapoá - SC, 89249-000, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.223612,-45.861625,-23.927778,-46.371111,167 km,166743.0,2 hours 3 mins,7388.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Rod. Anchieta - Chico de Paula, Santos - SP, 11095-000, Brazil"
-29.132459,-51.190494,-23.008442,-47.144659,"1,048 km",1047631.0,14 hours 5 mins,50670.0,"R. Sem Denominacao, 290 - Pôr do Sol, Caxias do Sul - RS, 95042-260, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.230052,-45.85687,-5.774424,-35.20476,"2,831 km",2831267.0,1 day 17 hours,148844.0,"Av. Dr. Amin Simão, 2172 - Putim, São José dos Campos - SP, 12209, Brazil","Av. Eng. Hildebrando de Góis, 220 - Ribeira, Natal - RN, 59010-700, Brazil"
-23.425529,-46.487609,-23.423586,-47.35866,107 km,106542.0,1 hour 27 mins,5220.0,"R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil","Rodovia Senador José Ermírio de Moraes, 2-132, Sorocaba - SP, Brasil, Sorocaba - SP, Brazil"
-16.39706,-48.932505,-23.008442,-47.144659,887 km,886793.0,10 hours 52 mins,39108.0,"Rotatória Viela Vp-5E, 4261 - Distrito Agroindustrial de Anápolis, Anápolis - GO, 75132-125, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-15.66275,-55.982554,-25.505405,-48.517371,"1,759 km",1759470.0,23 hours 16 mins,83779.0,"R. V, 525 - Distrito Industrial, Cuiabá - MT, 78098-480, Brazil","Av. Gov. Manoel Ribas, 108 - João Gualberto, Paranaguá - PR, 83221-560, Brazil"
-22.842349,-47.150053,-33.672274,-53.444504,"1,725 km",1724563.0,20 hours 33 mins,73971.0,"Av. Comendador Aladino Selmi, 5216 - Vila San Martin, Campinas - SP, 13069-096, Brazil","BR-471, Chuí - Rocha, 96255-000, Brazil"
-23.922774,-46.318757,-23.84741,-46.397732,28.3 km,28336.0,33 mins,1993.0,"Unnamed Road, Santos - SP, Brazil","Rod. Cônego Domênico Rangoni, km 264 - Raiz da Serra, Cubatão - SP, 11505, Brazil"
-22.81172,-43.287049,-25.511146,-54.565616,"1,466 km",1465950.0,17 hours 47 mins,64008.0,"R. Francisco de Souza e Melo, 196 - Cordovil, Rio de Janeiro - RJ, 21010-410, Brazil","Rua Edgard Schimmelpfeng, 640 - Imóvel Acaraizinho, Foz do Iguaçu - PR, 85863-640, Brazil"
-8.392991,-34.971536,-5.764685,-35.375289,351 km,351036.0,4 hours 53 mins,17552.0,"Unnamed Road - Ipojuca, PE, 55590-000, Brazil","Terminal do Aeroporto - Av. Dr. Ruy Pereira dos Santos, 3100 - Aeroporto, São Gonçalo do Amarante - RN, 59290-000, Brazil"
-22.883193,-43.117472,-23.425529,-46.487609,437 km,436564.0,5 hours 24 mins,19411.0,"Av. Felíciano Sodré, 325 - Centro, Niterói - RJ, 24030-012, Brazil","R. Interna do Aeroporto Internacional de Guarulhos, 321 - Aeroporto, Guarulhos - SP, Brazil"
-22.883073,-43.236652,-23.008442,-47.144659,507 km,506944.0,6 hours 10 mins,22176.0,"Av. Brasil, 340 - Manguinhos, Rio de Janeiro - RJ, 20931-008, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-32.030602,-52.094417,-26.242207,-48.638987,845 km,844816.0,10 hours 58 mins,39509.0,"R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil","R. Fernandes Dias, 77 - Centro, São Francisco do Sul - SC, 89240-000, Brazil"
-26.129881,-48.62656,-23.926389,-46.341944,520 km,519679.0,6 hours 53 mins,24806.0,"Estrada José Alves, 721 Jaguaruna |, Itapoá - SC, 89249-000, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.052352,-45.625589,-26.904543,-48.656028,742 km,742423.0,9 hours 22 mins,33741.0,"Rod. Floriano Rodrigues Pinheiro, 581 - Jardim Santa Teresa, Taubaté - SP, 12042-000, Brazil","R. Dr. Pedro Ferreira, 50 - Centro, Itajaí - SC, 88301-030, Brazil"
-23.927222,-46.334722,-23.922774,-46.318757,37.2 km,37239.0,43 mins,2604.0,"Av. Eng. Antônio Alves Freire, 1067 - Alemoa, Santos - SP, 11010-270, Brazil","Unnamed Road, Santos - SP, Brazil"
-32.030602,-52.094417,-29.894283,-51.173923,328 km,328489.0,4 hours 17 mins,15436.0,"R. Ewbank, 35 - Centro, Rio Grande - RS, 96200-080, Brazil","Av. Armando Fajardo, 11 - Igara, Canoas - RS, 92410-040, Brazil"
-19.947702,-44.160691,-23.9475,-46.277222,652 km,652483.0,8 hours 29 mins,30543.0,"Av. Campo de Ourique, 1603 - Jardim Alterosa, Betim - MG, 32670-704, Brazil","R. Brg. Eduardo Gomes, 1300 - Vila Aurea (Vicente De Carvalh, Guarujá - SP, 11460-410, Brazil"
-23.851501,-46.381161,-23.92346,-46.391145,23.4 km,23395.0,29 mins,1732.0,"Av. Engenheiro Plínio de Queirós, 29 - Piaçaguera, Cubatão - SP, 11570, Brazil","R. Aurélio Batista Felix, 2817 - Alemoa, Santos - SP, 11095-300, Brazil"
-26.129881,-48.62656,-26.950575,-48.750261,161 km,160808.0,2 hours 4 mins,7464.0,"Estrada José Alves, 721 Jaguaruna |, Itapoá - SC, 89249-000, Brazil","R. Antônio Bento da Silva, 98 - Itaipava, Itajaí - SC, 88316-630, Brazil"
-23.962603,-46.297071,-23.008442,-47.144659,174 km,174484.0,2 hours 26 mins,8747.0,"Vicente de Carvalho, Guarujá - State of São Paulo, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.433396,-46.49153,-23.922774,-46.318757,117 km,116940.0,1 hour 54 mins,6853.0,"Terminal 3 - Rod. Hélio Smidt - Aeroporto, Guarulhos - SP, 07190-100, Brazil","Unnamed Road, Santos - SP, Brazil"
-23.433396,-46.49153,-23.922908,-46.353124,105 km,104737.0,1 hour 43 mins,6195.0,"Terminal 3 - Rod. Hélio Smidt - Aeroporto, Guarulhos - SP, 07190-100, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-22.81172,-43.287049,-23.926389,-46.341944,488 km,488389.0,5 hours 56 mins,21363.0,"R. Francisco de Souza e Melo, 196 - Cordovil, Rio de Janeiro - RJ, 21010-410, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-22.81172,-43.287049,-23.928333,-46.369167,485 km,485028.0,5 hours 48 mins,20897.0,"R. Francisco de Souza e Melo, 196 - Cordovil, Rio de Janeiro - RJ, 21010-410, Brazil","Av. Marginal da Anchieta S/N - Chico de Paula, Santos - SP, 11095-000, Brazil"
-23.949724,-46.313,-23.962603,-46.297071,4.0 km,3971.0,9 mins,530.0,"Av. Eduardo Pereira Guinle, 22 - Docas, Santos - SP, 11013-250, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.223612,-45.861625,-5.764685,-35.375289,"2,845 km",2845446.0,1 day 17 hours,149349.0,"R. Dra. Tânia Lis Tizzoni Nogueira, snº - Campus do CTA, São José dos Campos - SP, 12227-000, Brazil","Terminal do Aeroporto - Av. Dr. Ruy Pereira dos Santos, 3100 - Aeroporto, São Gonçalo do Amarante - RN, 59290-000, Brazil"
-29.989934,-51.176718,-29.894283,-51.173923,12.4 km,12402.0,13 mins,797.0,"Avenida Severo Dulius - Anchieta, Porto Alegre - RS, 90200-310, Brazil","Av. Armando Fajardo, 11 - Igara, Canoas - RS, 92410-040, Brazil"
-23.84741,-46.397732,-23.922908,-46.353124,21.7 km,21685.0,26 mins,1555.0,"Rod. Cônego Domênico Rangoni, km 264 - Raiz da Serra, Cubatão - SP, 11505, Brazil","Brasil Terminal Portuário - Av. Eng. Augusto Barata, s/n - Porto Alemoa, Santos - SP, Brazil"
-23.922774,-46.318757,-23.926389,-46.341944,41.4 km,41436.0,48 mins,2880.0,"Unnamed Road, Santos - SP, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-19.375669,-43.57543,-23.962603,-46.297071,753 km,753122.0,10 hours 36 mins,38171.0,"Jaboticatubas, MG, 35830-000, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-23.922421,-46.384537,-22.895512,-43.183987,494 km,493848.0,6 hours 13 mins,22384.0,"R. Dr. Albert Schweitzer, 2450 - Alemoa, Santos - SP, 11095-520, Brazil","Av. Rodrigues Alves, 81 - Centro, Rio de Janeiro - RJ, 20091-000, Brazil"
-22.925891,-42.078086,-23.008442,-47.144659,665 km,664670.0,8 hours 24 mins,30233.0,"Avenida Adolfo Beranger Júnior 5485, Cabo Frio - RJ, 28909-030, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-23.433396,-46.49153,-23.962603,-46.297071,112 km,112005.0,1 hour 53 mins,6781.0,"Terminal 3 - Rod. Hélio Smidt - Aeroporto, Guarulhos - SP, 07190-100, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-22.875688,-47.124929,-23.925552,-46.376209,171 km,170844.0,2 hours 18 mins,8289.0,"R. Osvaldo Blum, 75 - Parque Via Norte, Campinas - SP, 13065-710, Brazil","Av. Ver. Alfredo das Neves, 1310 - Alemoa, Santos - SP, 11095-510, Brazil"
-23.494815,-46.843764,-23.925552,-46.376209,93.3 km,93338.0,1 hour 28 mins,5279.0,"Alameda Amazonas, 330 - Alphaville Industrial, Barueri - SP, 06454-070, Brazil","Av. Ver. Alfredo das Neves, 1310 - Alemoa, Santos - SP, 11095-510, Brazil"
-23.967882,-46.328887,-23.962603,-46.297071,4.6 km,4614.0,16 mins,963.0,"Av. Washington Luis - Vila Matias, Santos - SP, 11050-201, Brazil","Vicente de Carvalho, Guarujá - State of São Paulo, Brazil"
-26.236922,-48.589707,-23.008442,-47.144659,641 km,641231.0,8 hours 16 mins,29747.0,"R. Rod. Duque de Caxias, 3302 - Reta, São Francisco do Sul - SC, 89240-000, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-27.670113,-48.548154,-23.008442,-47.144659,778 km,777599.0,9 hours 46 mins,35181.0,"Florianópolis International Airport – Hercílio Luz (FLN) - Rod. Ac. ao Aeroporto, 6.200 - Carianos, Florianópolis - SC, 88047-902, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-22.812647,-43.27387,-23.926389,-46.341944,489 km,489304.0,5 hours 59 mins,21541.0,"Rua do Alho, 1129B - Penha Circular, Rio de Janeiro - RJ, 21011-000, Brazil","Av. Eng. Augusto Barata, 199 - Porto Saboó, Santos - SP, 11081, Brazil"
-23.922774,-46.318757,-23.008442,-47.144659,187 km,186585.0,2 hours 34 mins,9240.0,"Unnamed Road, Santos - SP, Brazil","Av. Embarque, 290 - Jardim Chapadão, Campinas - SP, 13070-051, Brazil"
-26.129881,-48.62656,-19.022251,-57.689835,"1,529 km",1528852.0,19 hours 48 mins,71271.0,"Estrada José Alves, 721 Jaguaruna |, Itapoá - SC, 89249-000, Brazil","Rod. Ramon Gomes - Corumbá, MS, Brazil"
